"kingdom","phylum","class","order","family","genus","species","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured bacterium",0,1,0,155,0,9735,724,22,779,1,823,1892,209,1914,2456,2986,144,1,32,85,2,454,27,0,1,0,0,1640,2171,536
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured bacterium",1,0,5113,423,1063,0,0,3,814,1,0,0,0,928,0,302,0,0,85,734,1,955,110,3,31,0,0,2,1740,350
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-004","uncultured bacterium",0,0,3,0,0,0,12,0,1,1,20,31,10,0,7,0,1,9,14,16,1,7,124,0,36,61,0,44,0,15
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Others",23,0,0,1,2,16,101,137,42,65,6,0,26,3,102,0,0,14,7,194,12,31,12,206,41,1,48,6,27,21
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Others",3,36,13,1,0,27,3,0,0,0,34,135,3,0,38,52,3,12,1,0,0,15,4,2,4,6,1,0,0,4
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","uncultured bacterium",0,61,19,5,35,8,503,3,33,347,13,0,207,6,4,1,0,16,0,0,0,13,15,4,4,1,0,7,0,8
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","uncultured bacterium",4,13,6,1,4,10,34,1,36,91,59,45,92,7,26,8,9,45,141,102,7,16,107,128,45,54,143,130,150,42
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus 1","uncultured bacterium",0,2,9,5,4,7,12,1,0,24,0,0,25,15,16,14,8,2,20,8,0,8,23,4,26,18,31,0,17,5
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","uncultured bacterium",15,11,30,0,0,2,0,12,0,0,71,43,0,7,15,1,0,18,2,0,0,0,11,0,7,0,3,6,6,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","Others",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Others",4,0,0,0,0,0,0,0,0,0,2,99,2,0,4,1,0,57,0,1,0,1,29,0,39,0,0,0,1,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","Others",112,30,234,1,174,2727,1364,4,129,0,524,3,356,628,0,16,0,576,856,1451,0,86,2731,440,589,1,482,1981,969,67
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured bacterium",0,0,0,0,0,0,0,0,111,0,0,1,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,1,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","Others",0,0,0,0,0,0,28,0,0,0,0,0,0,1,32,0,0,1,0,0,0,1,155,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium",0,30,0,0,0,77,1,0,13,0,53,0,0,0,10,0,7,1,29,0,2,0,0,0,1,46,0,358,0,108
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3","uncultured bacterium",12,2,0,0,0,4,0,14,2,0,22,0,0,0,3,0,0,8,1,0,4,0,0,17,5,0,0,16,61,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor","uncultured bacterium",8,3,38,1,1,4,4,6,0,9,23,67,3,16,1,0,2,18,2,3,12,1,7,0,12,3,1,35,60,6
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured bacterium",0,0,0,1358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005","Others",1,10,0,0,0,18,0,0,5,0,0,46,10,0,38,16,3,2,2,8,0,11,4,0,3,3,0,0,0,21
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella","Others",0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,84,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Others",0,0,0,0,0,8,10,62,22,5,3,13,20,7,13,0,0,23,16,37,38,10,22,83,39,28,37,42,28,29
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",7243,185,4443,53,2,314,104,1028,47,191,98,123,4,62,36,2499,1,55,15,0,160,0,113,8,44,10,1334,166,0,4
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","uncultured bacterium",179,0,0,0,0,0,0,1,277,0,376,0,0,1,0,19,0,0,208,0,0,275,1,0,0,0,0,0,0,118
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","Others",0,0,9,0,0,0,0,0,12,61,0,0,0,1,0,3,18,0,0,0,10,0,0,0,1,0,0,0,0,3
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1","Others",0,1,0,7,2,9,0,2,4,0,42,80,38,0,57,0,10,0,2,19,0,90,27,0,0,11,13,0,0,6
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","uncultured","uncultured bacterium",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 5","uncultured organism",2,2,0,0,2,0,14,16,0,34,0,37,37,7,0,0,0,0,0,64,36,23,56,31,12,0,20,25,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","uncultured bacterium",0,0,0,0,0,0,91,0,5,0,0,0,0,0,9,0,0,0,31,44,0,0,61,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Sarcina","uncultured bacterium",0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","Others",0,0,237,14,0,14,0,0,0,0,0,0,0,0,0,66,0,0,3,0,0,0,4,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriales Incertae Sedis","uncultured","uncultured bacterium",0,0,0,0,0,0,0,0,2,0,2,0,41,0,14,0,0,0,1,2,0,16,13,0,0,0,0,0,3,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,0,1,4,1,1,2,0,1,42,0,0,5,3,0,20,23,19,1,7,10,0,30,21,8,112,19,8
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","uncultured bacterium",7,63,33,276,124,26,3,18,538,74,87,73,219,32,21,46,8,33,276,143,446,149,170,63,262,965,371,603,44,226
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Others",1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,162,0,0,54,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","uncultured bacterium",0,20,0,0,0,17,5,1,0,0,46,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005","Others",0,0,0,2,1,14,0,0,0,0,0,0,13,0,3,2,0,0,0,14,0,2,4,0,0,11,0,0,0,9
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","uncultured bacterium",0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,59,0,0,6,0,26,126,1
"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","uncultured bacterium",0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured bacterium",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Others",0,3,0,0,0,16,2,33,8,27,11,41,4,10,1,0,0,0,10,0,1,0,0,0,0,0,1,1,9,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 6","uncultured bacterium",0,1,0,0,0,0,16,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","UBA1819","uncultured organism",10,0,17,0,0,3,7,4,0,3,27,57,1,4,17,0,0,5,1,8,0,3,9,2,8,3,2,12,6,4
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","CAG-352","uncultured bacterium",0,0,0,0,0,1,0,1,2,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","Others",111,6,11,3,199,67,114,1212,46,91,22,187,22,153,168,7,16,6,5,27,1216,24,27,13,6,329,2,183,16,1478
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group","uncultured bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella","Others",0,0,0,0,0,0,0,0,0,0,0,200,0,39,16,1,0,0,2,0,0,98,15,0,4,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","Others",0,0,0,0,0,0,296,0,0,0,0,0,0,0,159,0,0,133,0,0,0,0,0,0,81,0,0,0,0,0
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","uncultured bacterium",16,1,0,0,11,3,4,1,11,5,6,7,5,0,15,1,4,5,4,3,20,7,1,2,7,82,101,0,1,17
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium",0,1,0,5,0,3,13,0,0,0,24,0,12,0,12,9,12,12,0,15,0,4,82,0,13,16,0,0,3,5
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,58,0,0,0,0,0,0,38,0,0,1,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","uncultured bacterium",7,0,1,0,0,0,0,0,0,0,51,0,1,0,15,0,12,15,0,0,0,10,12,0,18,2,0,1,40,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Others",10,0,51,0,0,0,4,78,1,68,14,37,2,3,0,1,0,6,0,0,1,2,1,3,7,1,14,20,15,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 9","Others",0,10,0,5,1,0,4,0,3,0,0,0,0,19,0,7,3,0,0,1,0,1,3,0,2,0,1,0,9,3
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","uncultured bacterium",0,30,274,33,9,38,262,1,0,0,0,1,0,0,142,244,0,146,2,19,0,233,168,0,116,0,16,12,11,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured Alistipes sp.",225,0,85,14,0,257,320,3,3,96,159,420,108,38,522,392,7,576,12,81,0,513,203,13,361,2,93,0,1,23
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Others",0,0,1,0,0,20,0,1,0,0,8,48,0,1,10,1,6,8,0,9,0,1,62,1,2,7,0,0,9,6
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 2","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group","Others",0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,509,0,0,88,0,0,181,70,0,0,0,0,0,266,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 6","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Others",0,0,0,0,0,1,4,0,0,0,0,0,0,0,10,0,0,2,0,2,0,4,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","uncultured bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae NK4A136 group","Others",0,10,98,30,16,14,1099,3,13,0,24,40,15,23,311,85,6,511,0,15,0,112,62,2,304,16,59,56,87,88
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Senegalimassilia","uncultured bacterium",0,0,0,2,0,12,0,0,27,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,227
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",6,2,10,0,0,3,3,6,1,6,3,117,12,0,7,2,3,17,0,0,1,0,0,0,21,0,0,1,118,2
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",6,5,3,0,2,2,23,0,0,18,30,8,2,0,1,2,2,20,0,0,0,3,0,0,10,1,0,6,3,1
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","uncultured bacterium",98,0,0,54,1,33,2,3,223,4,14,44,18,0,35,33,17,43,2,7,0,64,3,78,10,3,0,0,1,13
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 2","uncultured bacterium",0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Others","Others",0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,0,0,7,2,0,0,0,0,0,5,1,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Others",138,0,12,7,5,4,0,31,16,422,33,0,7,11,0,1,0,2,4,2,28,2,0,32,22,1,233,10,25,13
"Bacteria","Firmicutes","Clostridia","Clostridiales","Family XIII","Family XIII UCG-001","uncultured bacterium",0,0,0,0,0,0,8,1,0,0,3,3,5,0,17,4,0,23,0,0,1,10,0,0,14,0,0,2,0,0
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","uncultured bacterium",0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group","uncultured organism","uncultured organism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","Others",0,1,0,0,0,1,0,0,0,2,0,10,0,0,0,0,0,10,186,2,0,0,1,0,9,0,0,0,0,1
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured bacterium","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megamonas","uncultured bacterium",0,1118,3,377,0,1,2,10,3642,1,127,2,830,1139,0,0,32,0,3867,765,4,150,1125,1,56,1,1,0,3,1012
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group","uncultured bacterium","uncultured bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia","Others",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,17
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae NK4A136 group","Others",0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 9","Others",4,2,5,0,0,0,2,11,0,8,1,2,1,1,0,8,0,2,1,4,0,2,5,2,2,4,0,3,10,1
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,56,0,0,0,0,0,0,0,0,0,0,65
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,51
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","uncultured","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group","Others",0,0,0,0,0,20,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae Ga6A1 group","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","uncultured bacterium",119,8,19,11,23,92,1125,275,26,702,66,43,548,73,191,6,0,589,166,35,174,140,135,1028,363,673,864,1578,1854,103
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthella","uncultured bacterium",1,0,0,0,0,0,2,259,0,8,4,8,1,4,0,0,0,4,1,11,6,2,9,8,4,0,13,12,31,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 5","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,4,10,0,0,19,0,0,10,0,0,0,11
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Others",2,0,1,0,1,3,0,47,1,1,0,45,0,0,5,0,0,1,3,2,5,0,2,182,3,0,2,1,1,29
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,1,3,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 5","Others",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","uncultured","Others","Others",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,0,0,0,0,36,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium",0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group","uncultured bacterium","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae UCG-010","uncultured bacterium",12,6,5,1,4,1,0,0,13,0,0,2,10,0,2,2,1,1,1,3,0,2,0,0,0,1,8,0,2,1
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Others",0,43,0,0,1,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,0,7
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Others",0,161,353,17,89,106,24,0,55,1,140,511,138,273,100,116,85,277,179,24,0,411,606,3,396,102,397,613,87,284
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010","Others",0,1,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0
